,corpusID,character,animacy,coref_chain,chain_head,head_of_head,chain_len,CL,SS,NER,WN,DP,TP,CN,TF,YK_SC
2861,Novel16,0,1,[' the King '], the King ,King,1,-0.28875998752455334,1.0,0.0,1.0,0.0,0.0,0.0,0.00032776138970829236,100.0
2862,Novel16,0,1,[' her affianced husband '], her affianced husband ,husband,1,-0.28875998752455334,0.0,0.0,1.0,1.0,0.0,1.0,0.0022943297279580466,100.0
2863,Novel16,0,1,"[' You ', ' you ', ' you who know everything ']", You ,You,3,-0.07493440998571053,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2864,Novel16,1,1,"[' my poor husband ', ' a very rich man ', "" my poor husband 's "", ' he ', ' his ', ' He ', ' he ', ' My husband ', ' he ', ' a very thoughtful man ', ' The man ', ' my dear husband ']", my poor husband ,husband,12,0.887280688939082,0.0,0.0,1.0,1.0,0.0,1.0,0.0022943297279580466,100.0
2865,Novel16,0,1,"[' our ', ' our ']", our ,our,2,-0.18184719875513194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2866,Novel16,0,1,[' an only child '], an only child ,child,1,-0.28875998752455334,1.0,0.0,1.0,0.0,0.0,1.0,0.0006555227794165847,100.0
2867,Novel16,0,1,"[' you ', ' you ', ' your ', ' me ']", you ,you,4,0.031978378783710855,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2868,Novel16,0,0,"["" Beatrice 's interest -- and her "", ' it ', ' its interest ']", Beatrice 's interest -- and her ,her,3,-0.07493440998571053,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2869,Novel16,0,1,[' her '], her ,her,1,-0.28875998752455334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2870,Novel16,0,1,[' you '], you ,you,1,-0.28875998752455334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2871,Novel16,0,0,[' my son-in-law '], my son-in-law ,son-in-law,1,-0.28875998752455334,1.0,0.0,1.0,1.0,0.0,0.0,0.00032776138970829236,100.0
2872,Novel16,0,0,"[' a great sinner , and a murderer ']"," a great sinner , and a murderer ",murderer,1,-0.28875998752455334,0.0,0.0,1.0,0.0,0.0,1.0,0.00032776138970829236,100.0
2873,Novel16,0,0,[' a great sinner '], a great sinner ,sinner,1,-0.28875998752455334,1.0,0.0,1.0,0.0,0.0,1.0,0.00032776138970829236,100.0
2874,Novel16,0,0,[' a murderer '], a murderer ,murderer,1,-0.28875998752455334,0.0,0.0,1.0,0.0,0.0,1.0,0.00032776138970829236,100.0
2875,Novel16,0,0,[' neither you nor I '], neither you nor I ,I,1,-0.28875998752455334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2876,Novel16,0,1,[' you '], you ,you,1,-0.28875998752455334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2877,Novel16,0,0,"[' `` Not at all , dear friend ']"," `` Not at all , dear friend ",friend,1,-0.28875998752455334,1.0,0.0,1.0,0.0,0.0,1.0,0.0013110455588331695,100.0
2878,Novel16,0,0,[' one '], one ,one,1,-0.28875998752455334,1.0,0.0,0.0,1.0,1.0,0.0,0.0058997050147492625,100.0
2879,Novel16,0,1,[' dear friend '], dear friend ,friend,1,-0.28875998752455334,1.0,0.0,1.0,0.0,0.0,1.0,0.0013110455588331695,100.0
2880,Novel16,0,1,"[' you ', ' you ']", you ,you,2,-0.18184719875513194,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2881,Novel16,0,1,[' you '], you ,you,1,-0.28875998752455334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2882,Novel16,0,1,[' we '], we ,we,1,-0.28875998752455334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2883,Novel16,0,0,[' One '], One ,One,1,-0.28875998752455334,0.0,0.0,0.0,1.0,0.0,0.0,0.00032776138970829236,100.0
2884,Novel16,0,0,"[' some of us ', ' his ']", some of us ,us,2,-0.18184719875513194,0.0,0.0,0.0,0.0,0.0,0.0,0.00032776138970829236,100.0
2885,Novel16,0,0,[' One half of his fortune of course '], One half of his fortune of course ,course,1,-0.28875998752455334,0.0,0.0,0.0,1.0,0.0,0.0,0.0042608980662078005,100.0
2886,Novel16,0,1,"[' us ', ' we ', ' we ', ' that ']", us ,us,4,0.031978378783710855,0.0,0.0,0.0,0.0,0.0,0.0,0.00032776138970829236,100.0
2887,Novel16,0,0,[' the love of woman '], the love of woman ,woman,1,-0.28875998752455334,1.0,0.0,1.0,1.0,1.0,1.0,0.0006555227794165847,100.0
2888,Novel16,0,0,[' Napoleon '], Napoleon ,Napoleon,1,-0.28875998752455334,0.0,1.0,1.0,0.0,0.0,0.0,0.00032776138970829236,100.0
2889,Novel16,0,1,[' you '], you ,you,1,-0.28875998752455334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2890,Novel16,0,0,[' the first Napoleon '], the first Napoleon ,Napoleon,1,-0.28875998752455334,0.0,1.0,1.0,0.0,0.0,0.0,0.00032776138970829236,100.0
2891,Novel16,0,0,[' the ledge by Scutari '], the ledge by Scutari ,Scutari,1,-0.28875998752455334,1.0,1.0,0.0,0.0,0.0,0.0,0.0006555227794165847,100.0
2892,Novel16,0,1,[' you '], you ,you,1,-0.28875998752455334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2893,Novel16,0,0,"[' no one ', ' it ']", no one ,one,2,-0.18184719875513194,1.0,0.0,0.0,1.0,1.0,0.0,0.0058997050147492625,100.0
2894,Novel16,0,0,[' prayers like hers '], prayers like hers ,hers,1,-0.28875998752455334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2895,Novel16,0,0,[' hers '], hers ,hers,1,-0.28875998752455334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2896,Novel16,0,1,"[' you ', ' you ', ' you ', ' his ', ' he ']", you ,you,5,0.13889116755313224,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2897,Novel16,0,1,"[' he ', ' he ']", he ,he,2,-0.18184719875513194,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2898,Novel16,0,1,"[' her ', ' her ', ' her ', ' she ', ' her ']", her ,her,5,0.13889116755313224,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2899,Novel16,0,1,"[' you ', ' You ', ' you ', ' you ', ' her ', ' her ']", you ,you,6,0.24580395632255364,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2900,Novel16,0,1,"[' you ', ' yourself ', ' You ', ' you ']", you ,you,4,0.031978378783710855,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2901,Novel16,0,0,"[' injustice , dearest Marchesa ']"," injustice , dearest Marchesa ",Marchesa,1,-0.28875998752455334,1.0,1.0,0.0,1.0,1.0,0.0,0.005571943625040971,100.0
2902,Novel16,0,1,"[' his ', ' he ']", his ,his,2,-0.18184719875513194,1.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0
2903,Novel16,0,1,"[' Marchese ', ' he ', ' his ']", Marchese ,Marchese,3,-0.07493440998571053,1.0,1.0,0.0,1.0,1.0,0.0,0.00032776138970829236,100.0
2904,Novel16,0,0,[' no doubt you learned a great deal from the Marchese '], no doubt you learned a great deal from the Marchese ,Marchese,1,-0.28875998752455334,1.0,1.0,0.0,1.0,1.0,0.0,0.00032776138970829236,100.0
2905,Novel16,0,0,[' the Marchese '], the Marchese ,Marchese,1,-0.28875998752455334,1.0,1.0,0.0,1.0,1.0,0.0,0.00032776138970829236,100.0
2906,Novel16,0,0,[' your power and hers '], your power and hers ,hers,1,-0.28875998752455334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2907,Novel16,0,1,"[' your ', ' my ', ' I ', ' his ', ' he ', ' his ', ' He ', ' his ', ' he ']", your ,your,9,0.5665423226308178,1.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0
2908,Novel16,0,1,"[' you ', ' You ', ' you ']", you ,you,3,-0.07493440998571053,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2909,Novel16,0,1,"[' he ', ' he ', ' He ', ' his ', ' his ']", he ,he,5,0.13889116755313224,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2910,Novel16,0,1,[' his wife and his mother-in-law '], his wife and his mother-in-law ,mother-in-law,1,-0.28875998752455334,1.0,0.0,1.0,1.0,1.0,0.0,0.00032776138970829236,100.0
2911,Novel16,0,1,[' his wife '], his wife ,wife,1,-0.28875998752455334,1.0,0.0,1.0,0.0,0.0,1.0,0.00032776138970829236,100.0
2912,Novel16,0,1,[' his mother-in-law '], his mother-in-law ,mother-in-law,1,-0.28875998752455334,1.0,0.0,1.0,1.0,1.0,0.0,0.00032776138970829236,100.0
2913,Novel16,0,1,"[' such a man ', ' He ', ' a man ', ' he ']", such a man ,man,4,0.031978378783710855,1.0,0.0,1.0,1.0,1.0,1.0,0.0042608980662078005,100.0
2914,Novel16,0,0,"["" Beatrice 's step ""]", Beatrice 's step ,step,1,-0.28875998752455334,0.0,0.0,0.0,0.0,0.0,0.0,0.00032776138970829236,100.0
2915,Novel16,0,0,[' neither the Marchesa nor San Miniato '], neither the Marchesa nor San Miniato ,Miniato,1,-0.28875998752455334,1.0,0.0,0.0,1.0,0.0,0.0,0.012782694198623401,100.0
2916,Novel16,0,0,[' Massa '], Massa ,Massa,1,-0.28875998752455334,0.0,1.0,0.0,0.0,0.0,0.0,0.00032776138970829236,100.0
2917,Novel16,0,1,"[' Beatrice and her mother ', ' They ']", Beatrice and her mother ,mother,2,-0.18184719875513194,1.0,0.0,1.0,1.0,1.0,1.0,0.0016388069485414618,100.0
2918,Novel16,0,1,[' her '], her ,her,1,-0.28875998752455334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2919,Novel16,0,0,[' the Massa road '], the Massa road ,road,1,-0.28875998752455334,0.0,0.0,0.0,0.0,0.0,0.0,0.00032776138970829236,100.0
2920,Novel16,0,0,"["" the hill towards Sant ' Agata ""]", the hill towards Sant ' Agata ,Agata,1,-0.28875998752455334,0.0,0.0,0.0,0.0,0.0,0.0,0.00032776138970829236,100.0
2921,Novel16,0,0,"["" Sant ' Agata ""]", Sant ' Agata ,Agata,1,-0.28875998752455334,0.0,0.0,0.0,0.0,0.0,0.0,0.00032776138970829236,100.0
2922,Novel16,0,0,"["" Sant ' ""]", Sant ' ,',1,-0.28875998752455334,0.0,0.0,0.0,0.0,0.0,0.0,0.00032776138970829236,100.0
2923,Novel16,0,1,"[' you ', ' her ']", you ,you,2,-0.18184719875513194,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2924,Novel16,0,1,"[' He and Bastianello ', ' them ', ' them ']", He and Bastianello ,Bastianello,3,-0.07493440998571053,1.0,1.0,0.0,1.0,1.0,0.0,0.005571943625040971,100.0
2925,Novel16,0,0,"[' two heavy sacks of pebbles ', ' The two sacks of pebbles ']", two heavy sacks of pebbles ,pebbles,2,-0.18184719875513194,0.0,0.0,0.0,0.0,0.0,0.0,0.0006555227794165847,100.0
2926,Novel16,0,0,"[' pebbles ', ' pebbles ']", pebbles ,pebbles,2,-0.18184719875513194,0.0,0.0,0.0,0.0,0.0,0.0,0.0006555227794165847,100.0
2927,Novel16,0,1,[' you '], you ,you,1,-0.28875998752455334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2928,Novel16,0,0,[' one '], one ,one,1,-0.28875998752455334,1.0,0.0,0.0,1.0,1.0,0.0,0.0058997050147492625,100.0
2929,Novel16,0,1,"[' You ', ' her ']", You ,You,2,-0.18184719875513194,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2930,Novel16,0,0,"[' his brother ', ' he ', ' he ', "" his brother 's ""]", his brother ,brother,4,0.031978378783710855,1.0,0.0,1.0,1.0,1.0,1.0,0.0006555227794165847,100.0
2931,Novel16,0,0,"[' the skiff ', ' the skiff ', ' the skiff ', ' the skiff ', ' the skiff ', ' the skiff ']", the skiff ,skiff,6,0.24580395632255364,1.0,0.0,0.0,0.0,0.0,0.0,0.0019665683382497543,100.0
2932,Novel16,0,0,"[' the boat ', ' the boat ', ' the boat ', ' the boat ', ' the boat ', ' the boat ', ' the boat ', "" the boat 's "", ' the boat ']", the boat ,boat,9,0.5665423226308178,1.0,0.0,0.0,1.0,1.0,0.0,0.003605375286791216,100.0
2933,Novel16,0,1,"[' him ', ' a couple of fathoms ']", him ,him,2,-0.18184719875513194,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2934,Novel16,0,0,"[' the line ', ' it ', ' The line ']", the line ,line,3,-0.07493440998571053,1.0,0.0,0.0,1.0,0.0,0.0,0.0013110455588331695,100.0
2935,Novel16,0,0,"[' side of the boat ', ' the side ']", side of the boat ,boat,2,-0.18184719875513194,1.0,0.0,0.0,1.0,1.0,0.0,0.003605375286791216,100.0
2936,Novel16,0,0,[' Cripple '], Cripple ,Cripple,1,-0.28875998752455334,1.0,1.0,1.0,0.0,0.0,0.0,0.00032776138970829236,100.0
2937,Novel16,0,0,[' Son of the Fool '], Son of the Fool ,Fool,1,-0.28875998752455334,0.0,1.0,1.0,0.0,0.0,0.0,0.00032776138970829236,100.0
2938,Novel16,0,0,[' the Cripple '], the Cripple ,Cripple,1,-0.28875998752455334,1.0,1.0,1.0,0.0,0.0,0.0,0.00032776138970829236,100.0
2939,Novel16,0,0,[' the evening shadows '], the evening shadows ,shadows,1,-0.28875998752455334,0.0,0.0,0.0,1.0,0.0,0.0,0.00032776138970829236,100.0
2940,Novel16,0,1,[' she '], she ,she,1,-0.28875998752455334,1.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0
2941,Novel16,1,1,"[' a musician ', ' a musician ', ' his ', ' I ', ' he ', ' you ', ' him ', ' he ', ' he ', ' he ', ' me ', ' he ', ' him ']", a musician ,musician,13,0.9941934777085033,1.0,0.0,1.0,1.0,0.0,1.0,0.0006555227794165847,100.0
2942,Novel16,0,0,"[' her touch all ', ' it ', ' the touch ']", her touch all ,all,3,-0.07493440998571053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
2943,Novel16,0,0,[' them and they '], them and they ,they,1,-0.28875998752455334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2944,Novel16,0,0,[' something gay '], something gay ,gay,1,-0.28875998752455334,0.0,0.0,1.0,0.0,0.0,0.0,0.00032776138970829236,100.0
2945,Novel16,0,0,[' an alacrity that surprised him '], an alacrity that surprised him ,him,1,-0.28875998752455334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2946,Novel16,0,1,"[' Mamma ', ' she ', ' I ', ' my betrothed ']", Mamma ,Mamma,4,0.031978378783710855,0.0,1.0,1.0,1.0,0.0,0.0,0.00032776138970829236,100.0
2947,Novel16,0,1,"[' you ', ' them ']", you ,you,2,-0.18184719875513194,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2948,Novel16,0,0,"[' Tu ', ' -- Tu ']", Tu ,Tu,2,-0.18184719875513194,0.0,1.0,0.0,0.0,0.0,0.0,0.0006555227794165847,100.0
2949,Novel16,0,0,"["" `` On dit que l'on te marie Tu sais que j' en vais mourir -- '' Her voice was very sweet and true and there was real pathos in the words as she ""]", `` On dit que l'on te marie Tu sais que j' en vais mourir -- '' Her voice was very sweet and true and there was real pathos in the words as she ,she,1,-0.28875998752455334,1.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0
2950,Novel16,0,0,"["" dit que l'on te marie Tu sais que j' en vais mourir -- "", ' Her ', ' she ', ' she ', ' she ', ' she ', "" Tu sais que j' en vais mourir ! '' "", ' She ', ' She ', ' her ', ' she ', ' She ', ' her ', ' her ', ' her ', ' she ', ' her ']", dit que l'on te marie Tu sais que j' en vais mourir -- ,--,17,1.4218446327861889,0.0,0.0,0.0,0.0,0.0,0.0,0.0042608980662078005,100.0
2951,Novel16,0,0,[' real pathos in the words as she '], real pathos in the words as she ,she,1,-0.28875998752455334,1.0,0.0,0.0,1.0,1.0,1.0,0.0,100.0
2952,Novel16,0,0,"[' the second line ', ' it ', ' it ']", the second line ,line,3,-0.07493440998571053,1.0,0.0,0.0,1.0,0.0,0.0,0.0013110455588331695,100.0
2953,Novel16,0,0,"[' we ', ' we ']", we ,we,2,-0.18184719875513194,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2954,Novel16,0,0,[' Capo Miseno '], Capo Miseno ,Miseno,1,-0.28875998752455334,1.0,0.0,0.0,0.0,0.0,0.0,0.00032776138970829236,100.0
2955,Novel16,0,0,[' the distant light on Capo Miseno '], the distant light on Capo Miseno ,Miseno,1,-0.28875998752455334,1.0,0.0,0.0,0.0,0.0,0.0,0.00032776138970829236,100.0
2956,Novel16,0,0,[' The night air '], The night air ,air,1,-0.28875998752455334,1.0,0.0,0.0,1.0,1.0,0.0,0.0019665683382497543,100.0
2957,Novel16,0,0,[' crustaceans '], crustaceans ,crustaceans,1,-0.28875998752455334,0.0,0.0,0.0,1.0,0.0,0.0,0.00032776138970829236,100.0
2958,Novel16,0,0,"[' no one ', ' the one ']", no one ,one,2,-0.18184719875513194,1.0,0.0,0.0,1.0,1.0,0.0,0.0058997050147492625,100.0
2959,Novel16,0,0,[' Teresina and Bastianello who whispered together as they followed last '], Teresina and Bastianello who whispered together as they followed last ,last,1,-0.28875998752455334,0.0,0.0,0.0,0.0,0.0,0.0,0.0019665683382497543,100.0
2960,Novel16,0,0,"[' the stern ', ' the stern ', ' the stern ']", the stern ,stern,3,-0.07493440998571053,0.0,0.0,0.0,0.0,0.0,0.0,0.0013110455588331695,100.0
2961,Novel16,0,0,[' Naples '], Naples ,Naples,1,-0.28875998752455334,0.0,0.0,0.0,0.0,0.0,0.0,0.00032776138970829236,100.0
2962,Novel16,0,0,[' Castellamare '], Castellamare ,Castellamare,1,-0.28875998752455334,0.0,0.0,0.0,0.0,0.0,0.0,0.00032776138970829236,100.0
2963,Novel16,0,0,[' the lights of Naples '], the lights of Naples ,Naples,1,-0.28875998752455334,0.0,0.0,0.0,0.0,0.0,0.0,0.00032776138970829236,100.0
2964,Novel16,0,0,[' Posilippo to Castellamare '], Posilippo to Castellamare ,Castellamare,1,-0.28875998752455334,0.0,0.0,0.0,0.0,0.0,0.0,0.00032776138970829236,100.0
2965,Novel16,0,0,[' the least moisture on the gunwale of the boat '], the least moisture on the gunwale of the boat ,boat,1,-0.28875998752455334,1.0,0.0,0.0,1.0,1.0,0.0,0.003605375286791216,100.0
2966,Novel16,0,0,[' the gunwale of the boat '], the gunwale of the boat ,boat,1,-0.28875998752455334,1.0,0.0,0.0,1.0,1.0,0.0,0.003605375286791216,100.0
2967,Novel16,0,0,[' sight by the foresail '], sight by the foresail ,foresail,1,-0.28875998752455334,1.0,0.0,0.0,0.0,0.0,0.0,0.00032776138970829236,100.0
2968,Novel16,0,0,[' the foresail '], the foresail ,foresail,1,-0.28875998752455334,1.0,0.0,0.0,0.0,0.0,0.0,0.00032776138970829236,100.0
2969,Novel16,0,0,[' Only a mandolin and a guitar '], Only a mandolin and a guitar ,guitar,1,-0.28875998752455334,1.0,0.0,0.0,1.0,1.0,0.0,0.0006555227794165847,100.0
2970,Novel16,0,0,"[' a guitar ', ' the guitar ']", a guitar ,guitar,2,-0.18184719875513194,1.0,0.0,0.0,1.0,1.0,0.0,0.0006555227794165847,100.0
2971,Novel17,0,0,"[' Bracken Mere ', ' the mere ', ' the mere ']", Bracken Mere ,Mere,3,0.14359667813105428,0.0,0.0,0.0,1.0,0.0,0.0,0.0004701457451810061,100.0
2972,Novel17,0,0,[' plaited white '], plaited white ,white,1,-0.3333023813500617,1.0,0.0,1.0,1.0,1.0,0.0,0.0023507287259050304,100.0
2973,Novel17,0,0,"[' The thin river under the clustering leaves ', ' its ']", The thin river under the clustering leaves ,leaves,2,-0.0948528516095037,0.0,0.0,0.0,1.0,1.0,0.0,0.0004701457451810061,100.0
2974,Novel17,0,0,[' the clustering leaves '], the clustering leaves ,leaves,1,-0.3333023813500617,0.0,0.0,0.0,1.0,1.0,0.0,0.0004701457451810061,100.0
2975,Novel17,0,0,[' Moss '], Moss ,Moss,1,-0.3333023813500617,0.0,0.0,0.0,0.0,0.0,0.0,0.0009402914903620122,100.0
2976,Novel17,0,0,"[' the old house on the Moss ', ' it ', ' It ', ' the day of the Wythburn sports ', ' the house on the Moss ']", the old house on the Moss ,Moss,5,0.6204957376121703,0.0,0.0,0.0,0.0,0.0,0.0,0.0009402914903620122,100.0
2977,Novel17,0,0,"[' the Moss ', ' the Moss ']", the Moss ,Moss,2,-0.0948528516095037,0.0,0.0,0.0,0.0,0.0,0.0,0.0009402914903620122,100.0
2978,Novel17,0,0,"[' Wythburn ', ' Wythburn ']", Wythburn ,Wythburn,2,-0.0948528516095037,0.0,0.0,0.0,0.0,0.0,0.0,0.0009402914903620122,100.0
2979,Novel17,0,0,"[' the Wythburn sports ', ' The sports ']", the Wythburn sports ,sports,2,-0.0948528516095037,0.0,0.0,0.0,1.0,0.0,0.0,0.0009402914903620122,100.0
2980,Novel17,0,0,[' Shoulthwaite '], Shoulthwaite ,Shoulthwaite,1,-0.3333023813500617,1.0,0.0,0.0,1.0,1.0,0.0,0.0009402914903620122,100.0
2981,Novel17,1,1,"[' Branthwaite ', ' her ', ' her ', ' Mattha Branthwaite ', ' more resplendent in those Chapel-Sunday garments with which ', ' Liza Branthwaite ', ' Liza Branthwaite ', ' Mattha Branthwaite , coming in ', ' Mattha Branthwaite ']", Branthwaite ,Branthwaite,9,1.5742938565744022,1.0,1.0,0.0,1.0,1.0,0.0,0.0028208744710860366,100.0
2982,Novel17,0,1,[' Mrs. Branthwaite '], Mrs. Branthwaite ,Branthwaite,1,-0.3333023813500617,1.0,1.0,0.0,1.0,1.0,0.0,0.0028208744710860366,100.0
2983,Novel17,0,0,[' her meek face '], her meek face ,face,1,-0.3333023813500617,0.0,0.0,0.0,1.0,0.0,0.0,0.003291020216267043,100.0
2984,Novel17,0,1,"[' her husband ', ' his ', ' he ']", her husband ,husband,3,0.14359667813105428,0.0,0.0,1.0,1.0,0.0,1.0,0.0004701457451810061,100.0
2985,Novel17,0,0,"["" the old weaver 's unorthodox heart "", ' the heart ']", the old weaver 's unorthodox heart ,heart,2,-0.0948528516095037,1.0,0.0,0.0,1.0,1.0,0.0,0.0018805829807240243,100.0
2986,Novel17,1,1,"[' Mrs. Ray ', ' her ', ' her ', ' Her ', "" Mrs. Ray 's "", ' her ', "" Mrs. Ray 's "", ' she ', ' her ', ' Mrs. Ray ', ' Mrs. Ray ']", Mrs. Ray ,Ray,11,2.051192916055518,0.0,1.0,0.0,1.0,0.0,0.0,0.0023507287259050304,100.0
2987,Novel17,0,0,[' Her dear old face '], Her dear old face ,face,1,-0.3333023813500617,0.0,0.0,0.0,1.0,0.0,0.0,0.003291020216267043,100.0
2988,Novel17,0,0,"[' Folks ', ' them ', ' folks ']", Folks ,Folks,3,0.14359667813105428,0.0,1.0,0.0,1.0,1.0,0.0,0.0004701457451810061,100.0
2989,Novel17,0,0,"["" Mattha himself , who never at any time took a melancholy view of his old neighbor 's seizure "", ' her ', ' her ', ' she ']"," Mattha himself , who never at any time took a melancholy view of his old neighbor 's seizure ",seizure,4,0.38204620787161225,1.0,0.0,0.0,0.0,0.0,0.0,0.0004701457451810061,100.0
2990,Novel17,0,1,"[' Mattha himself ', ' his ', ' his ', ' he ']", Mattha himself ,himself,4,0.38204620787161225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2991,Novel17,0,1,[' himself '], himself ,himself,1,-0.3333023813500617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2992,Novel17,0,0,"["" Mrs. Ray 's feet ""]", Mrs. Ray 's feet ,feet,1,-0.3333023813500617,0.0,0.0,0.0,0.0,0.0,0.0,0.0018805829807240243,100.0
2993,Novel17,1,1,"[' her son Willy ', "" Willy 's "", ' him ', ' He ', ' him last ', ' He ', ' Willy ', ' Willy ', ' Willy ', ' Willy ', ' He ', ' He ', ' his ', ' He ', ' He ', ' he ']", her son Willy ,Willy,16,3.243440564758308,1.0,1.0,0.0,1.0,1.0,0.0,0.003291020216267043,100.0
2994,Novel17,0,0,"["" Willy 's face ""]", Willy 's face ,face,1,-0.3333023813500617,0.0,0.0,0.0,1.0,0.0,0.0,0.003291020216267043,100.0
2995,Novel17,1,1,"[' Ralph ', ' Ralph ', ' he ', ' him ', ' Ralph ', ' Ralph ', ' his ', ' Ralph , standing by her side ', ' Ralph ', ' his ', ' Ralph ', ' He ', ' he ', ' He ', ' He ', ' I ', ' I ', ' he ', ' Ralph ', ' his ', "" Ralph 's "", ' I hear my name awhile ago ', ' Ralph ', ' Ralph ', ' Ralph ', "" Ralph 's ""]", Ralph ,Ralph,26,5.627935862163888,0.0,1.0,0.0,1.0,1.0,0.0,0.0061118946873530795,100.0
2996,Novel17,0,0,"[' Ralph , in a loose jacket with deep collar and a straw hat ']"," Ralph , in a loose jacket with deep collar and a straw hat ",hat,1,-0.3333023813500617,0.0,0.0,0.0,1.0,0.0,0.0,0.0018805829807240243,100.0
2997,Novel17,0,1,[' we '], we ,we,1,-0.3333023813500617,1.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
2998,Novel17,0,0,"["" a batch of the schoolmaster 's scholars who are casting lots close at hand ""]", a batch of the schoolmaster 's scholars who are casting lots close at hand ,hand,1,-0.3333023813500617,1.0,0.0,0.0,1.0,0.0,0.0,0.003291020216267043,100.0
2999,Novel17,0,0,[' Neevy '], Neevy ,Neevy,1,-0.3333023813500617,0.0,1.0,0.0,1.0,0.0,0.0,0.0004701457451810061,100.0
3000,Novel17,0,0,"[' One bullet-headed little fellow ', ' him ', ' his ']", One bullet-headed little fellow ,fellow,3,0.14359667813105428,0.0,0.0,1.0,1.0,0.0,1.0,0.0004701457451810061,100.0
3001,Novel17,0,0,[' Whether hand '], Whether hand ,hand,1,-0.3333023813500617,1.0,0.0,0.0,1.0,0.0,0.0,0.003291020216267043,100.0
3002,Novel17,0,1,"[' Monsey Laman ', ' himself ', ' Monsey Laman ', ' He ']", Monsey Laman ,Laman,4,0.38204620787161225,0.0,0.0,0.0,1.0,0.0,0.0,0.0009402914903620122,100.0
3003,Novel17,0,0,"[' I ', ' You ', ' I ', "" a glove upo ' yon hand ` At I med kiss yon feá $ ¥ "", ' I ']", I ,I,5,0.6204957376121703,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100.0
3004,Novel17,0,0,[' the bullet-headed gentleman '], the bullet-headed gentleman ,gentleman,1,-0.3333023813500617,1.0,0.0,1.0,1.0,0.0,1.0,0.0004701457451810061,100.0
3005,Novel17,0,1,[' two men '], two men ,men,1,-0.3333023813500617,0.0,0.0,0.0,1.0,0.0,1.0,0.0018805829807240243,100.0
3006,Novel17,0,1,"[' A shame-faced young maiden ', ' her ']", A shame-faced young maiden ,maiden,2,-0.0948528516095037,1.0,0.0,1.0,1.0,0.0,1.0,0.0004701457451810061,100.0
3007,Novel17,1,1,"[' Robbie Anderson ', ' his ', ' his ', ' he ', ' Robbie Anderson ', ' Robbie Anderson ']", Robbie Anderson ,Anderson,6,0.8589452673527282,0.0,0.0,1.0,1.0,0.0,0.0,0.0014104372355430183,100.0
3008,Novel17,0,0,"[' Robbie Anderson , who has just escaped from a rebellious gang of lads who have been climbing on his shoulders and clinging to his legs ']"," Robbie Anderson , who has just escaped from a rebellious gang of lads who have been climbing on his shoulders and clinging to his legs ",legs,1,-0.3333023813500617,0.0,0.0,0.0,0.0,0.0,0.0,0.0004701457451810061,100.0
