,corpusID,character,animacy,coref_chain,chain_head,head_of_head,chain_len,CL,CN,Dep,NER,SS,Triple,WN,TF,YK_SC
1012,story34,1,1,"[' Twelve-headed dragon ', '  the twelve-headed dragon ']", Twelve-headed dragon ,dragon,2,-0.24900978679596042,1.0,1.0,0.0,1.0,1.0,0.0,0.004313443565780014,0.023536887690879086
1013,story34,0,1,"[' God ', ' God ', ' God ', ' God ', ' God ', ' He ', ' thou ']", God ,God,7,-0.09927116221932498,0.0,1.0,0.0,1.0,1.0,0.0,0.0011981787682722263,100.0
1014,story34,0,1,"[' your ', ' me ']", your ,your,2,-0.24900978679596042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1015,story34,1,1,"[' Chudo Yudo ', ' Chudo Yudo ', ' a sea monster ', ' Chudo Yudo ', ' Chudo Yudo ', ' Chudo Yudo , a sea monster ', ' Chudo Yudo ', ' a sea monster ', ' my ', ' me ', ' Chudo Yudo ', ' Chudo Yudo , sea monster ', ' Chudo Yudo ', ' sea monster ', ' I ', ' my ', ' my ', ' Chudo Yudo ', ' the sea monster ', ' Chudo Yudo ', ' sea monster ', ' Chudo Yudo ', ' Chudo Yudo ', ' Chudo Yudo ']", Chudo Yudo ,Yudo,24,0.4098401613412355,0.0,1.0,1.0,1.0,1.0,0.0,0.002875629043853343,0.021201539696675365
1016,story34,0,1,"[' you ', ' you ', ' you ']", you ,you,3,-0.21906206188063335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1017,story34,0,1,"[' you ', ' you ', ' you ', ' you ', ' you ']", you ,you,5,-0.15916661204997917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1018,story34,0,1,"[' you ', ' you ', ' you ']", you ,you,3,-0.21906206188063335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1019,story34,0,1,"[' you ', ' you ', ' you ']", you ,you,3,-0.21906206188063335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1020,story34,0,1,"[' You ', ' you ', ' you ', ' your ', ' you ', ' you ', ' you ', ' you ', ' your ', ' your ']", You ,You,10,-0.009427987473343715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1021,story34,0,1,"[' Your ', ' you ', ' you ', ' your ']", Your ,Your,4,-0.18911433696530625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1022,story34,0,1,"[' you ', ' you ', ' our ']", you ,you,3,-0.21906206188063335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1023,story34,0,1,"[' you ', ' you ', ' you ', ' We ', ' us ', ' us ']", you ,you,6,-0.12921888713465207,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1024,story34,0,1,"[' you ', ' you ', ' ours ']", you ,you,3,-0.21906206188063335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1025,story34,0,1,"[' your ', ' your ']", your ,your,2,-0.24900978679596042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1026,story34,0,1,"[' you ', ' your ']", you ,you,2,-0.24900978679596042,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1027,story34,0,1,"[' you ', ' your ']", you ,you,2,-0.24900978679596042,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1028,story34,0,1,"[' your ', ' I ', ' I ']", your ,your,3,-0.21906206188063335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1029,story34,1,1,"[' Second daughter-in-law ', ' my ', ' I ', ' myself ', ' I ', ' You ']", Second daughter-in-law ,daughter-in-law,6,-0.12921888713465207,0.0,1.0,0.0,1.0,0.0,1.0,0.0007189072609633358,100.0
1030,story34,0,1,"[' your ', ' my ', ' I ', ' myself ', ' I ', ' my ', ' I ']", your ,your,7,-0.09927116221932498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1031,story34,0,1,"[' two ', ' two ', ' two ', ' two ', ' two ', ' two ', ' it ', ' two ', ' two ', ' two ', ' two ', ' two ']", two ,two,12,0.050467462357310464,0.0,0.0,0.0,1.0,1.0,0.0,0.003115264797507788,100.0
1032,story34,0,1,"[' A cow ', ' a cow ', ' the cow ', ' the cow ', ' the cow ', ' It ']", A cow ,cow,6,-0.12921888713465207,0.0,1.0,0.0,0.0,1.0,0.0,0.0014378145219266715,0.0033683809068523612
1033,story34,1,1,"[' a scullery maid ', ' the scullery maid ', ' the scullery maid ', ' the Scullery Maid ', ' the Scullery Maid ']", a scullery maid ,maid,5,-0.15916661204997917,1.0,1.0,0.0,0.0,0.0,1.0,0.0007189072609633358,0.02559442261477952
1034,story34,0,1,"[' our ', ' They ', ' us ']", our ,our,3,-0.21906206188063335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1035,story34,0,1,"[' other boys ', ' boys ']", other boys ,boys,2,-0.24900978679596042,0.0,1.0,0.0,0.0,0.0,0.0,0.0007189072609633358,100.0
1036,story34,0,1,"[' uncouth people ', ' their ']", uncouth people ,people,2,-0.24900978679596042,1.0,1.0,0.0,1.0,0.0,0.0,0.000958543014617781,100.0
1037,story34,0,1,"[' your companion ', ' your companion ']", your companion ,companion,2,-0.24900978679596042,1.0,0.0,0.0,0.0,0.0,1.0,0.00023963575365444525,100.0
1038,story34,0,1,"[' you ', ' us ']", you ,you,2,-0.24900978679596042,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1039,story34,0,1,"[' you ', ' our ']", you ,you,2,-0.24900978679596042,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1040,story34,0,1,"[' us ', ' our ', ' we ']", us ,us,3,-0.21906206188063335,0.0,0.0,0.0,1.0,0.0,0.0,0.006230529595015576,100.0
1041,story34,0,1,"[' the Black Sea ', ' the Black Sea ', ' the Black Sea ', ' Black Sea ', ' the Black Sea ', ' Black Sea ', ' the Black Sea ', ' Black Sea ']", the Black Sea ,Sea,8,-0.0693234373039979,0.0,0.0,0.0,0.0,1.0,0.0,0.0011981787682722263,100.0
1042,story34,1,1,"[' the sea serpent ', ' this serpent ', ' the serpent ', ' the serpent ', ' the serpent ']", the sea serpent ,serpent,5,-0.15916661204997917,0.0,1.0,0.0,1.0,1.0,0.0,0.0011981787682722263,100.0
1043,story34,1,1,"[' Brothers ', ' brothers ', ' They ', ' they ', ' us ', ' They ', ' brothers ', ' brothers ', ' They ', ' their ', ' they ', ' brothers ', ' They ', ' they ', ' brothers , this garden ', ' brothers ', ' them ', ' brothers ', ' us ']", Brothers ,Brothers,19,0.26010153676460007,0.0,1.0,0.0,0.0,0.0,0.0,0.0011981787682722263,100.0
1044,story34,0,1,"[' your ', ' We ']", your ,your,2,-0.24900978679596042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1045,story34,0,1,"[' you ', ' kings or princes ', ' mighty champions ', ' We ', ' very mighty champions ']", you ,you,5,-0.15916661204997917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1046,story34,0,1,"[' You ', ' my ', ' my ']", You ,You,3,-0.21906206188063335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1047,story34,0,1,"[' Your walls and bars ', ' no bars to me ']", Your walls and bars ,bars,2,-0.24900978679596042,0.0,1.0,0.0,1.0,0.0,0.0,0.0004792715073088905,100.0
1048,story34,0,1,"[' a hut ', ' this hut ', ' this hut ']", a hut ,hut,3,-0.21906206188063335,0.0,1.0,0.0,1.0,1.0,0.0,0.005271986580397795,0.01921040724322362
1049,story34,0,1,"[' thy back to the wood ', ' thy ']", thy back to the wood ,wood,2,-0.24900978679596042,0.0,0.0,0.0,0.0,0.0,0.0,0.0004792715073088905,100.0
1050,story34,0,1,"[' the earth ', ' the earth ', ' the earth ', ' the earth ', ' the earth ', ' the earth ', ' the earth ', ' the earth ']", the earth ,earth,8,-0.0693234373039979,0.0,1.0,0.0,1.0,0.0,0.0,0.002156721782890007,100.0
1051,story34,0,1,"[' the waves ', ' the waves ', ' the waves ']", the waves ,waves,3,-0.21906206188063335,0.0,0.0,0.0,0.0,0.0,0.0,0.0007189072609633358,100.0
1052,story34,1,1,"[' Magic steed ', ' Magic steed ', ' horse of my need ', ' The steed ', ' the horse ', ' his steed ', ' the horse ', ' the steed ', ' this steed ', ' the steed ', ' horse of my need ', ' The steed ', ' the steed ', ' the steed ', ' horse of my need ', ' The steed ', ' the steed ', ' his steed ', ' horse of my need ', ' The steed ']", Magic steed ,steed,20,0.2900492616799272,0.0,1.0,0.0,1.0,1.0,0.0,0.0050323508267433505,0.019120527026765283
1053,story34,0,1,"[' The good steed ', ' my good steed ', ' his good steed ']", The good steed ,steed,3,-0.21906206188063335,0.0,1.0,0.0,1.0,1.0,0.0,0.0050323508267433505,0.019120527026765283
1054,story34,1,1,"[' a pike with golden wings ', ' the pike ', ' it ', ' it ', ' the pike ', ' the pike ', ' the pike ', ' the pike ', ' the pike ', ' it ', ' it ', ' it ']", a pike with golden wings ,wings,12,0.050467462357310464,0.0,1.0,0.0,0.0,0.0,0.0,0.0004792715073088905,100.0
1055,story34,0,1,"[' a horse ', ' horse ']", a horse ,horse,2,-0.24900978679596042,0.0,0.0,0.0,0.0,1.0,0.0,0.001917086029235562,0.06354181184168116
1056,story34,0,1,"[' leaf before grass ', ' leaf before grass ', ' leaf before grass ']", leaf before grass ,grass,3,-0.21906206188063335,0.0,1.0,0.0,0.0,1.0,0.0,0.0023963575365444525,0.06082266588303839
1057,story34,0,1,"[' the grass ', ' the grass ']", the grass ,grass,2,-0.24900978679596042,0.0,1.0,0.0,0.0,1.0,0.0,0.0023963575365444525,0.06082266588303839
1058,story34,0,1,"[' this grass ', ' this grass ', ' this grass ']", this grass ,grass,3,-0.21906206188063335,0.0,1.0,0.0,0.0,1.0,0.0,0.0023963575365444525,0.06082266588303839
1059,story34,0,1,"[' his ears and nostrils ', ' his ears and nostrils ', ' her ears ']", his ears and nostrils ,nostrils,3,-0.21906206188063335,0.0,0.0,0.0,0.0,0.0,0.0,0.0007189072609633358,100.0
1060,story34,0,1,"[' a friend ', ' a friend ']", a friend ,friend,2,-0.24900978679596042,1.0,0.0,0.0,0.0,0.0,0.0,0.0004792715073088905,100.0
1061,story34,0,1,"[' pieces ', ' pieces ', ' pieces ']", pieces ,pieces,3,-0.21906206188063335,0.0,0.0,0.0,0.0,0.0,0.0,0.0007189072609633358,100.0
1062,story34,0,1,"[' his mouth ', ' his mouth ']", his mouth ,mouth,2,-0.24900978679596042,0.0,0.0,0.0,1.0,0.0,0.0,0.0004792715073088905,100.0
1063,story34,0,1,"[' Next morning ', ' the morning ', ' the morning ', ' Next morning ']", Next morning ,morning,4,-0.18911433696530625,0.0,0.0,0.0,1.0,0.0,0.0,0.000958543014617781,100.0
1064,story34,1,1,"[' only a oneeyed man ', ' The one-eyed man ']", only a oneeyed man ,man,2,-0.24900978679596042,1.0,1.0,0.0,0.0,0.0,1.0,0.0011981787682722263,100.0
1065,story34,0,1,"[' their two horses ', ' the horses ', ' their horses ', ' their horses ', ' our horses ']", their two horses ,horses,5,-0.15916661204997917,0.0,1.0,0.0,1.0,0.0,0.0,0.0016774502755811168,100.0
1066,story34,0,1,"[' the three horses ', ' three horses ']", the three horses ,horses,2,-0.24900978679596042,0.0,1.0,0.0,1.0,0.0,0.0,0.0016774502755811168,100.0
1067,story34,0,1,"[' their knees ', ' their knees ']", their knees ,knees,2,-0.24900978679596042,0.0,0.0,0.0,1.0,0.0,0.0,0.0004792715073088905,100.0
1068,story34,0,1,"[' you ', ' we ']", you ,you,2,-0.24900978679596042,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1069,story34,0,1,"[' the sacred meadows ', ' his sacred meadows ', ' the sacred meadows ', ' my sacred meadows ', ' the sacred meadows ']", the sacred meadows ,meadows,5,-0.15916661204997917,0.0,0.0,0.0,0.0,0.0,0.0,0.0011981787682722263,100.0
1070,story34,1,1,"[' Baba Yaga ', ' Her ', ' mother ', ' Mother ', ' she ', ' her ', ' her ', ' her ', ' her ', ' her ', ' her ', ' her ', ' her ', ' my ', ' her ', ' her ', ' her ', ' her ']", Baba Yaga ,Yaga,18,0.230153811849273,0.0,1.0,1.0,0.0,1.0,0.0,0.00023963575365444525,100.0
1071,story34,0,1,"[' a green meadow ', ' this green meadow ', ' a green meadow ', ' the meadow ']", a green meadow ,meadow,4,-0.18911433696530625,0.0,0.0,0.0,1.0,0.0,0.0,0.000958543014617781,100.0
1072,story34,0,1,"[' you ', ' yourselves ']", you ,you,2,-0.24900978679596042,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1073,story34,0,1,"[' our tents ', ' their tents ', ' the tents ', ' their tents ']", our tents ,tents,4,-0.18911433696530625,0.0,0.0,0.0,0.0,0.0,0.0,0.000958543014617781,100.0
1074,story34,0,1,"[' the culprit ', ' the culprit ', ' the culprit ']", the culprit ,culprit,3,-0.21906206188063335,1.0,0.0,0.0,0.0,0.0,1.0,0.0007189072609633358,100.0
1075,story34,1,1,"[' his prime minister ', ' The prime minister ']", his prime minister ,minister,2,-0.24900978679596042,1.0,1.0,0.0,1.0,0.0,1.0,0.0004792715073088905,100.0
1076,story34,0,1,"[' a ladle ', ' the ladle ', ' a ladle ']", a ladle ,ladle,3,-0.21906206188063335,0.0,0.0,0.0,1.0,0.0,0.0,0.0007189072609633358,100.0
1077,story34,0,1,"[' a gull ', ' a gull ', ' a gull ', ' a gull ']", a gull ,gull,4,-0.18911433696530625,0.0,0.0,0.0,0.0,0.0,1.0,0.000958543014617781,100.0
1078,story34,1,1,"[' Grandfather ', ' silver beard ', ' your head ', ' your head ', ' your head ']", Grandfather ,Grandfather,5,-0.15916661204997917,0.0,1.0,0.0,0.0,0.0,1.0,0.000958543014617781,0.03797137934318352
1079,story35,1,1,"[' the queen ', ' she ', ' the queen ', ' she ', ' her ', ' She ', ' she ', ' her ', ' her ', ' the queen ', ' the queen ', ' her ', ' the queen ', ' The queen ', ' She ', ' her ', ' she ', ' She ', ' her ', ' she ', ' the queen ', ' She ', ' her ', ' she ', ' the queen ', ' the queen ']", the queen ,queen,26,2.0154633062338427,1.0,1.0,0.0,1.0,1.0,0.0,0.0039003900390039005,0.011732693166989666
1080,story35,0,1,"[' you ', ' you ']", you ,you,2,-0.4556965593760889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1081,story35,1,1,"[' fishermen ', ' the fishermen ', ' their ', ' their ', ' they ', ' their ', ' They ', ' the fishermen ', ' them ', ' them ']", fishermen ,fishermen,10,0.3680233958272216,0.0,1.0,0.0,0.0,0.0,0.0,0.0009000900090009,100.0
1082,story35,0,1,"[' You ', ' you ', ' you ', ' I ', ' I ']", You ,You,5,-0.14680157617484746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1083,story35,0,1,"[' these good youths ', ' they ', ' us ', ' our ', ' we ', ' ourselves ']", these good youths ,youths,6,-0.04383658177443364,0.0,1.0,0.0,1.0,0.0,0.0,0.0009000900090009,100.0
1084,story35,1,1,"[' six-headed chuda-yuda ', ' I ', ' I ', ' The dragon ', ' the dragon ', ' He ', ' He ', ' The dragon ', ' you ', ' I ', ' the dragon ', ' the dragon ', ' his ', ' He ', ' He ', ' The dragon ', ' his ', ' him ', ' his ', ' his ', ' The dragon ', ' you ', ' I ', ' The dragon ', ' his ', ' his ', ' The dragon ', ' him ', ' I ', ' me ', ' The dragon ', ' his ', ' his ', ' his ', ' his ', ' his ', ' The dragon ', ' his ', ' he ', ' his ', ' He ', ' his ', ' his ', ' him ', ' the dragon ', ' the dragon ', ' him ', ' his ', ' He ', ' the dragon ', ' he ', ' the dragon ', ' He ', ' His ', ' you ', ' your sleeping ', ' He ', ' He ', ' him ', ' He ', ' him ']", six-headed chuda-yuda ,chuda-yuda,61,5.619238110248326,0.0,1.0,0.0,0.0,0.0,0.0,0.0006000600060006001,100.0
1085,story35,0,1,"[' you ', ' me ', ' He ', ' he ', ' himself ', ' He ', ' his ']", you ,you,7,0.05912841262598017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1086,story35,1,1,"[' Ivan-bullson ', ' their ', ' us ', ' our ', ' We ', ' Ivan-bullson ', ' our ', ' that ', ' they ', ' they ', ' I ', ' they ', ' Ivan-bullson ', ' Ivan-bullson ', ' Ivan-bullson ', ' the third night Ivan-bullson prepared for his watch ', ' so Ivan-bullson ', ' Ivan-bullson answered ', ' I ', ' them ', ' they ', ' their ', ' Ivan-bullson ', ' Ivan-bullson ', ' Ivan-bullson ', ' Ivan-bullson crawled from the ground ', ' I ', ' my ', ' You ', ' Ivan-bullson heard all of these things ', ' Ivan-bullson ', ' Ivan-bullson and his brothers ', ' our ', ' Ivan-bullson ', ' they ', ' no Ivan-bullson ', ' they ', ' they ', ' Ivan-bullson ', ' Ivan-bullson ', ' me ', ' I ', ' myself ', ' I ', ' you , Ivan-bullson ', ' you ', ' you ', ' Ivan-bullson ', ' Ivan-bullson ', ' them ', ' Ivan-bullson ', ' They ', ' Ivan-bullson ', ' you ', ' Ivan-bullson ', ' they ', ' Ivan-bullson ', ' I ', ' I ', ' the champion ', ' his ', ' he ', ' He ', ' him ', ' the champion ', ' The champion ', ' his ', ' he ', ' his ', ' the eldest brother ', ' the eldest brother ', ' our eldest brother ', ' Brother ']", Ivan-bullson ,Ivan-bullson,73,6.8548180430532915,0.0,1.0,0.0,1.0,0.0,0.0,0.0195019501950195,0.0017399608655709095
1087,story35,0,1,"[' God ', ' God ', ' God ']", God ,God,3,-0.3527315649756751,0.0,1.0,0.0,1.0,1.0,0.0,0.0009000900090009,100.0
1088,story35,0,1,"[' the report ', ' the report ']", the report ,report,2,-0.4556965593760889,0.0,0.0,0.0,0.0,0.0,0.0,0.0006000600060006001,100.0
1089,story35,0,1,"[' you ', ' him ']", you ,you,2,-0.4556965593760889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1090,story35,0,1,"[' the blood ', ' its ']", the blood ,blood,2,-0.4556965593760889,0.0,1.0,0.0,0.0,1.0,0.0,0.0006000600060006001,100.0
1091,story35,1,1,"[' brothers ', ' The brothers ', ' they ', ' their ', ' They ', ' They ', ' they ', ' we ', ' We ', "" 's "", ' They ', ' the brothers ', ' them ', ' them ', ' The brothers ']", brothers ,brothers,15,0.8828483678292905,0.0,1.0,0.0,1.0,0.0,0.0,0.004500450045004501,0.01851844944160828
1092,story35,1,1,"[' a child ', ' child ', ' child ', ' He ', ' he ', ' he ', ' I ', ' child ', ' He ', ' He ', ' child ', ' He ', ' he ', ' he ']", a child ,child,14,0.7798833734288768,1.0,0.0,0.0,0.0,0.0,1.0,0.0015001500150015,100.0
1093,story35,1,1,"[' The other old man ', ' He ', ' he ', ' me ']", The other old man ,man,4,-0.24976657057526128,1.0,1.0,0.0,1.0,1.0,1.0,0.004500450045004501,0.02852856332985444
1094,story35,0,1,"[' their ', ' they ', ' they ']", their ,their,3,-0.3527315649756751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1095,story35,0,1,"[' Wineberry River ', ' Wineberry River ', ' the river ', ' the Wineberry River ', ' the river ', ' the Wineberry River ', ' The river ', ' the Wineberry River ']", Wineberry River ,River,8,0.162093407026394,0.0,0.0,0.0,0.0,0.0,0.0,0.0015001500150015,0.04449271089862406
1096,story35,0,1,"[' the boggy earth ', ' the boggy earth ', ' the boggy earth ']", the boggy earth ,earth,3,-0.3527315649756751,0.0,0.0,0.0,0.0,0.0,0.0,0.0015001500150015,100.0
1097,story35,0,1,"[' they ', ' they ']", they ,they,2,-0.4556965593760889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1098,story35,0,1,"[' you ', ' you ']", you ,you,2,-0.4556965593760889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1099,story35,0,1,"[' their ', ' They ', ' their ']", their ,their,3,-0.3527315649756751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1100,story35,0,1,"[' you ', ' you ', ' you ', ' you ']", you ,you,4,-0.24976657057526128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1101,story35,1,1,"[' One old man ', ' him ', ' I ']", One old man ,man,3,-0.3527315649756751,1.0,1.0,0.0,1.0,1.0,1.0,0.004500450045004501,0.02852856332985444
1102,story35,0,1,"[' Poppycock ', ' that ']", Poppycock ,Poppycock,2,-0.4556965593760889,0.0,0.0,0.0,0.0,0.0,0.0,0.00030003000300030005,100.0
1103,story35,0,1,"[' the goldenfinned ruffe ', ' the golden-finned ruffe ', ' the golden-finned ruffe ', ' the golden-finned ruffe ', ' Here ', ' the ruffe ', ' it ', ' it ']", the goldenfinned ruffe ,ruffe,8,0.162093407026394,0.0,0.0,0.0,0.0,0.0,0.0,0.0024002400240024004,0.05773542608250849
1104,story35,0,1,"[' a ruffe ', ' a ruffe ']", a ruffe ,ruffe,2,-0.4556965593760889,0.0,0.0,0.0,0.0,0.0,0.0,0.0024002400240024004,0.05773542608250849
1105,story35,0,1,"[' the fish ', ' the fish ', ' the fish ']", the fish ,fish,3,-0.3527315649756751,0.0,0.0,0.0,0.0,0.0,0.0,0.0009000900090009,100.0
1106,story35,1,1,"[' she ', ' my ', ' me ', ' my ', ' the old witch ', ' she ', ' herself ', ' She ', ' She ', ' her ', ' the witch ', ' her ', ' she ']", she ,she,13,0.6769183790284631,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1107,story35,0,1,"[' your ', ' your ', ' your ']", your ,your,3,-0.3527315649756751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1108,story35,1,1,"[' twelve mighty champions ', ' them ', ' we ', ' The champions ']", twelve mighty champions ,champions,4,-0.24976657057526128,0.0,1.0,0.0,1.0,0.0,0.0,0.0009000900090009,100.0
1109,story35,0,1,"[' the bull ', ' the bull ']", the bull ,bull,2,-0.4556965593760889,1.0,0.0,0.0,0.0,1.0,0.0,0.0006000600060006001,100.0
1110,story35,0,1,"[' his ', ' him ', ' his ', ' his ']", his ,his,4,-0.24976657057526128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1111,story35,0,1,"[' You ', ' his ']", You ,You,2,-0.4556965593760889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1112,story35,1,1,"["" the dragons ' wives "", "" The dragons ' wives ""]", the dragons ' wives ,wives,2,-0.4556965593760889,0.0,1.0,0.0,1.0,0.0,0.0,0.0006000600060006001,100.0
1113,story35,0,1,"[' you ', ' his ', ' He ']", you ,you,3,-0.3527315649756751,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1114,story35,0,1,"[' his ', ' He ', ' his ']", his ,his,3,-0.3527315649756751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1115,story35,0,1,"[' you ', ' I ', ' his ']", you ,you,3,-0.3527315649756751,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1116,story35,1,1,"[' brothers ', ' our ', ' us ', ' brothers ', ' his brothers ', ' them the ', ' them ', ' his brothers ', ' his brothers ', ' them ', ' them ', ' his brothers ', ' His brothers ', ' his brothers ', ' his brothers ', ' brothers ', ' brothers ', ' they ', ' they ']", brothers ,brothers,19,1.2947083454309458,0.0,1.0,0.0,1.0,0.0,0.0,0.004500450045004501,0.01851844944160828
1117,story35,0,1,"[' you ', ' you ', ' you ', ' his ', ' He ', ' He ', ' his ', ' I ', ' my ', ' me ', ' you ', ' you ', ' you ', ' you ']", you ,you,14,0.7798833734288768,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1118,story35,0,1,"[' His ', ' your ']", His ,His,2,-0.4556965593760889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1119,story35,1,1,"[' old witch ', ' my ', ' me ', ' my ', ' the old witch ', ' she ', ' herself ', ' She ', ' She ', ' her ', ' the witch ', ' her ', ' she ']", old witch ,witch,13,0.6769183790284631,1.0,1.0,0.0,1.0,0.0,1.0,0.0009000900090009,100.0
1120,story35,1,1,"["" Baba-Yaga's youngest daughter "", ' the youngest ', ' I ', ' I ', ' I ', ' I ', ' I ']", Baba-Yaga's youngest daughter ,daughter,7,0.05912841262598017,0.0,0.0,1.0,0.0,0.0,1.0,0.00030003000300030005,100.0
1121,story35,1,1,"["" Baba-Yaga's middle daughter "", ' the middle daughter ']", Baba-Yaga's middle daughter ,daughter,2,-0.4556965593760889,0.0,0.0,1.0,0.0,0.0,1.0,0.00030003000300030005,100.0
1122,story35,1,1,"["" Baba-Yaga's oldest daughter "", ' the eldest ']", Baba-Yaga's oldest daughter ,daughter,2,-0.4556965593760889,0.0,0.0,1.0,0.0,0.0,1.0,0.00030003000300030005,100.0
1123,story35,0,1,"[' he ', ' his ', ' he ', ' him ', ' him ']", he ,he,5,-0.14680157617484746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1124,story35,0,1,"[' His ', ' his ']", His ,His,2,-0.4556965593760889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1125,story35,1,1,"[' dragons ', ' They ', ' villains ', ' They ', ' them ', ' They ', ' the dragons ', ' The dragons ', ' the dragons ', ' The dragons ', ' them ']", dragons ,dragons,11,0.47098839022763545,1.0,1.0,0.0,0.0,0.0,0.0,0.0015001500150015,100.0
1126,story35,1,1,"[' Baba Yaga the Bony Legged ', ' her ', ' my ', ' I ', ' Baba Yaga ', ' I ', ' Baba Yaga ']", Baba Yaga the Bony Legged ,Legged,7,0.05912841262598017,0.0,1.0,1.0,0.0,1.0,0.0,0.00030003000300030005,100.0
1127,story35,1,1,"[' six-headed chudayuda ', ' His ', ' him ', ' his ', ' his ', ' you , raven-feather ', ' you ']", six-headed chudayuda ,chudayuda,7,0.05912841262598017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1128,story35,1,1,"[' nine-headed dragon ', ' The nine-headed dragon ']", nine-headed dragon ,dragon,2,-0.4556965593760889,1.0,1.0,0.0,1.0,1.0,0.0,0.006600660066006601,0.014944982564630642
1129,story35,1,1,"[' twelve-headed dragon ', ' The twelve-headed dragon ']", twelve-headed dragon ,dragon,2,-0.4556965593760889,1.0,1.0,0.0,1.0,1.0,0.0,0.006600660066006601,0.014944982564630642
1130,story35,1,1,"[' Second man ', ' his ', ' me ', ' you ', ' I , good friend ', ' I ']", Second man ,man,6,-0.04383658177443364,1.0,1.0,0.0,1.0,1.0,1.0,0.004500450045004501,0.02852856332985444
1131,story35,1,1,"[' his fishermen ', ' the fishermen ', ' their ', ' their ', ' they ', ' their ', ' They ', ' the fishermen ', ' them ', ' them ']", his fishermen ,fishermen,10,0.3680233958272216,0.0,1.0,0.0,0.0,0.0,0.0,0.0009000900090009,100.0
1132,story35,1,1,"[' the goodly youth ', ' he ', ' he ', ' him ', ' him ', ' him ', ' the goodly youth ', ' him ', ' He who overcomes ', ' the goodly youth ', ' he ', ' he ', ' him ', ' the goodly youth ', ' he ', ' he ', ' him ', ' his ', ' the goodly youth ']", the goodly youth ,youth,19,1.2947083454309458,0.0,1.0,0.0,0.0,0.0,1.0,0.0024002400240024004,0.05989396451228291
1133,story35,0,1,"[' He ', ' I ', ' he ', ' I ', ' my ', ' me ']", He ,He,6,-0.04383658177443364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1134,story35,0,1,"[' you ', ' you ', ' only sit up there on the stove and nibble on bricks ', ' I ', ' I ', ' my ', ' my ', ' me ', ' me ', ' me ', ' I ', ' I ', ' I ', ' myself ', ' me ', ' I ', ' me ']", you ,you,17,1.0887783566301181,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
1135,story35,1,1,"[' Third man ', ' me ', ' me ', ' me ', ' I , good friend ', ' I ', ' My ', ' my ', ' He ', ' his ']", Third man ,man,10,0.3680233958272216,1.0,1.0,0.0,1.0,1.0,1.0,0.004500450045004501,0.02852856332985444
